,close,high,high_limit,low,volume,day
2016-01-05-600051.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600051.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600051.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600051.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600052.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600052.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600052.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600052.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600053.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600053.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600053.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600053.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600054.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600054.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600054.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600054.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600055.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600055.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600055.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600055.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600056.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600056.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600056.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600056.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600057.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600057.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600057.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600057.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600058.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600058.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600058.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600058.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600059.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600059.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600059.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600059.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600060.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600060.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600060.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600060.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600061.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600061.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600061.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600061.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600062.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600062.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600062.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600062.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600063.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600063.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600063.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600063.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600064.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600064.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600064.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600064.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600065.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600065.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600065.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600065.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600066.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600066.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600066.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600066.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600067.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600067.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600067.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600067.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600068.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600068.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600068.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600068.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600069.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600069.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600069.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600069.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600070.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600070.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600070.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600070.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600071.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600071.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600071.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600071.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600072.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600072.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600072.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600072.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600073.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600073.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600073.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600073.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600074.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600074.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600074.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600074.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600075.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600075.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600075.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600075.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600076.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600076.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600076.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600076.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600077.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600077.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600077.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600077.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600078.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600078.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600078.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600078.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600079.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600079.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600079.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600079.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600080.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600080.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600080.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600080.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600081.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600081.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600081.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600081.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600082.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600082.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600082.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600082.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600083.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600083.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600083.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600083.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600084.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600084.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600084.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600084.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600085.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600085.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600085.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600085.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600086.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600086.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600086.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600086.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600087.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600087.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600087.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600087.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600088.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600088.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600088.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600088.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600089.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600089.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600089.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600089.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600090.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600090.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600090.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600090.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600091.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600091.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600091.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600091.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600092.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600092.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600092.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600092.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600093.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600093.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600093.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600093.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600094.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600094.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600094.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600094.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600095.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600095.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600095.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600095.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600096.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600096.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600096.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600096.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600097.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600097.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600097.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600097.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600098.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600098.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600098.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600098.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600099.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600099.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600099.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600099.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600100.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600100.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600100.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600100.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600101.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600101.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600101.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600101.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600102.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600102.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600102.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600102.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600103.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600103.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600103.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600103.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600104.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600104.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600104.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600104.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600105.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600105.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600105.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600105.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600106.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600106.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600106.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600106.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600107.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600107.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600107.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600107.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600108.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600108.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600108.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600108.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600109.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600109.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600109.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600109.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600110.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600110.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600110.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600110.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600111.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600111.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600111.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600111.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600112.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600112.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600112.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600112.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600113.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600113.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600113.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600113.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600114.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600114.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600114.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600114.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600115.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600115.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600115.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600115.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600116.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600116.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600116.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600116.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600117.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600117.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600117.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600117.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600118.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600118.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600118.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600118.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600119.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600119.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600119.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600119.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600120.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600120.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600120.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600120.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600121.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600121.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600121.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600121.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600122.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600122.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600122.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600122.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600123.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600123.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600123.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600123.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600125.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600125.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600125.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600125.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600126.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600126.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600126.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600126.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600127.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600127.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600127.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600127.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600128.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600128.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600128.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600128.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600129.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600129.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600129.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600129.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600130.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600130.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600130.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600130.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600131.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600131.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600131.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600131.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600132.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600132.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600132.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600132.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600133.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600133.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600133.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600133.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600135.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600135.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600135.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600135.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600136.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600136.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600136.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600136.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600137.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600137.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600137.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600137.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600138.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
